Content,Player,Team,Agents Played,A,ACS,ADR,APR,CL,CL%,D,FD,FDPR,FK,FKPR,HS%,K,K:D,KAST,KMax,KPR,R2.0,Rnd
Player Unhappy from team Hungkuang Falcon has the following stats: R2.0: 0.92 ACS: 185.3 K:D: 0.92 KAST: 67.0 ADR: 126.3 KPR: 0.67 APR: 0.14 FKPR: 0.08 FDPR: 0.04 HS%: 29.0 CL%: 11.0 KMax: 21.0 K: 255.0 D: 277.0 A: 53.0 FK: 29.0 FD: 17.0 Rnd: 383,Unhappy,Hungkuang Falcon,"killjoy, cypher, deadlock",53.0,185.3,126.3,0.14,,11.0,277.0,17.0,0.04,29.0,0.08,29.0,255.0,0.92,67.0,21.0,0.67,0.92,383
Player Pr0digy from team Rapid Lofi has the following stats: R2.0: 0.92 ACS: 189.5 K:D: 0.87 KAST: 68.0 ADR: 126.0 KPR: 0.66 APR: 0.29 FKPR: 0.1 FDPR: 0.13 HS%: 30.0 CL%: 29.0 KMax: 24.0 K: 204.0 D: 234.0 A: 90.0 FK: 31.0 FD: 41.0 Rnd: 311,Pr0digy,Rapid Lofi,"reyna, brimstone, sage",90.0,189.5,126.0,0.29,,29.0,234.0,41.0,0.13,31.0,0.1,30.0,204.0,0.87,68.0,24.0,0.66,0.92,311
Player CORONEL from team Los Bandidos has the following stats: R2.0: 0.92 ACS: 168.8 K:D: 0.85 KAST: 65.0 ADR: 110.7 KPR: 0.61 APR: 0.3 FKPR: 0.07 FDPR: 0.06 HS%: 30.0 CL%: 11.0 KMax: 29.0 K: 170.0 D: 201.0 A: 83.0 FK: 19.0 FD: 17.0 Rnd: 277,CORONEL,Los Bandidos,"omen, viper, gekko",83.0,168.8,110.7,0.3,,11.0,201.0,17.0,0.06,19.0,0.07,30.0,170.0,0.85,65.0,29.0,0.61,0.92,277
Player batujnax from team S2G Esports has the following stats: R2.0: 0.91 ACS: 209.5 K:D: 0.89 KAST: 69.0 ADR: 135.9 KPR: 0.69 APR: 0.27 FKPR: 0.17 FDPR: 0.17 HS%: 20.0 CL%: 16.0 KMax: 22.0 K: 209.0 D: 234.0 A: 82.0 FK: 52.0 FD: 53.0 Rnd: 304,batujnax,S2G Esports,"raze, sova, neon",82.0,209.5,135.9,0.27,,16.0,234.0,53.0,0.17,52.0,0.17,20.0,209.0,0.89,69.0,22.0,0.69,0.91,304
Player RESLYDE from team Peace And Love has the following stats: R2.0: 0.91 ACS: 198.8 K:D: 0.93 KAST: 66.0 ADR: 132.8 KPR: 0.71 APR: 0.19 FKPR: 0.13 FDPR: 0.12 HS%: 28.0 CL%: 9.0 KMax: 24.0 K: 187.0 D: 201.0 A: 50.0 FK: 34.0 FD: 31.0 Rnd: 262,RESLYDE,Peace And Love,"sova, raze, breach",50.0,198.8,132.8,0.19,,9.0,201.0,31.0,0.12,34.0,0.13,28.0,187.0,0.93,66.0,24.0,0.71,0.91,262
Player basya from team genziary has the following stats: R2.0: 0.91 ACS: 184.8 K:D: 0.85 KAST: 69.0 ADR: 131.4 KPR: 0.66 APR: 0.24 FKPR: 0.07 FDPR: 0.07 HS%: 29.0 CL%: 24.0 KMax: 20.0 K: 142.0 D: 167.0 A: 51.0 FK: 15.0 FD: 16.0 Rnd: 215,basya,genziary,"cypher, killjoy, viper",51.0,184.8,131.4,0.24,,24.0,167.0,16.0,0.07,15.0,0.07,29.0,142.0,0.85,69.0,20.0,0.66,0.91,215
Player Hakka from team NEXGA has the following stats: R2.0: 0.91 ACS: 159.4 K:D: 0.85 KAST: 71.0 ADR: 109.6 KPR: 0.56 APR: 0.32 FKPR: 0.08 FDPR: 0.06 HS%: 33.0 CL%: 18.0 KMax: 17.0 K: 155.0 D: 183.0 A: 88.0 FK: 21.0 FD: 18.0 Rnd: 277,Hakka,NEXGA,"viper, omen, killjoy",88.0,159.4,109.6,0.32,,18.0,183.0,18.0,0.06,21.0,0.08,33.0,155.0,0.85,71.0,17.0,0.56,0.91,277
Player VuexLex from team HGE Esport has the following stats: R2.0: 0.91 ACS: 211.8 K:D: 0.91 KAST: 63.0 ADR: 143.0 KPR: 0.73 APR: 0.22 FKPR: 0.13 FDPR: 0.16 HS%: 28.0 CL%: 13.0 KMax: 26.0 K: 198.0 D: 217.0 A: 59.0 FK: 36.0 FD: 44.0 Rnd: 270,VuexLex,HGE Esport,"jett, raze, kayo",59.0,211.8,143.0,0.22,,13.0,217.0,44.0,0.16,36.0,0.13,28.0,198.0,0.91,63.0,26.0,0.73,0.91,270
Player LETHAL from team who cars? has the following stats: R2.0: 0.91 ACS: 163.2 K:D: 0.79 KAST: 68.0 ADR: 111.6 KPR: 0.58 APR: 0.37 FKPR: 0.05 FDPR: 0.07 HS%: 20.0 CL%: 12.0 KMax: 32.0 K: 247.0 D: 311.0 A: 160.0 FK: 21.0 FD: 30.0 Rnd: 428,LETHAL,who cars?,"jett, kayo, breach",160.0,163.2,111.6,0.37,,12.0,311.0,30.0,0.07,21.0,0.05,20.0,247.0,0.79,68.0,32.0,0.58,0.91,428
Player Kaoticcc from team SaD Purple has the following stats: R2.0: 0.91 ACS: 221.4 K:D: 0.91 KAST: 66.0 ADR: 143.8 KPR: 0.75 APR: 0.19 FKPR: 0.2 FDPR: 0.22 HS%: 31.0 CL%: 12.0 KMax: 21.0 K: 214.0 D: 235.0 A: 55.0 FK: 57.0 FD: 63.0 Rnd: 287,Kaoticcc,SaD Purple,"jett, raze, sova",55.0,221.4,143.8,0.19,,12.0,235.0,63.0,0.22,57.0,0.2,31.0,214.0,0.91,66.0,21.0,0.75,0.91,287
Player LIQUID from team The Ultimates has the following stats: R2.0: 0.91 ACS: 176.1 K:D: 0.86 KAST: 66.0 ADR: 118.6 KPR: 0.63 APR: 0.3 FKPR: 0.08 FDPR: 0.1 HS%: 29.0 CL%: 18.0 KMax: 26.0 K: 403.0 D: 468.0 A: 190.0 FK: 49.0 FD: 61.0 Rnd: 641,LIQUID,The Ultimates,"gekko, killjoy, fade",190.0,176.1,118.6,0.3,,18.0,468.0,61.0,0.1,49.0,0.08,29.0,403.0,0.86,66.0,26.0,0.63,0.91,641
Player kev from team Fisher White has the following stats: R2.0: 0.91 ACS: 205.7 K:D: 0.95 KAST: 66.0 ADR: 140.0 KPR: 0.75 APR: 0.12 FKPR: 0.13 FDPR: 0.15 HS%: 25.0 CL%: 6.0 KMax: 29.0 K: 255.0 D: 269.0 A: 40.0 FK: 44.0 FD: 50.0 Rnd: 342,kev,Fisher White,"jett, raze, skye",40.0,205.7,140.0,0.12,,6.0,269.0,50.0,0.15,44.0,0.13,25.0,255.0,0.95,66.0,29.0,0.75,0.91,342
Player damaraa from team Le Crapaud has the following stats: R2.0: 0.91 ACS: 211.7 K:D: 0.92 KAST: 69.0 ADR: 139.9 KPR: 0.72 APR: 0.2 FKPR: 0.14 FDPR: 0.19 HS%: 22.0 CL%: 13.0 KMax: 27.0 K: 393.0 D: 429.0 A: 111.0 FK: 74.0 FD: 102.0 Rnd: 546,damaraa,Le Crapaud,"raze, jett, reyna",111.0,211.7,139.9,0.2,,13.0,429.0,102.0,0.19,74.0,0.14,22.0,393.0,0.92,69.0,27.0,0.72,0.91,546
Player KROSTALY from team Eternal Fire has the following stats: R2.0: 0.91 ACS: 199.9 K:D: 0.91 KAST: 67.0 ADR: 120.1 KPR: 0.69 APR: 0.21 FKPR: 0.13 FDPR: 0.13 HS%: 28.0 CL%: 8.0 KMax: 19.0 K: 281.0 D: 309.0 A: 84.0 FK: 52.0 FD: 50.0 Rnd: 407,KROSTALY,Eternal Fire,"raze, jett, cypher",84.0,199.9,120.1,0.21,,8.0,309.0,50.0,0.13,52.0,0.13,28.0,281.0,0.91,67.0,19.0,0.69,0.91,407
Player Wasp from team Eternal Fire has the following stats: R2.0: 0.91 ACS: 193.4 K:D: 0.85 KAST: 68.0 ADR: 121.6 KPR: 0.67 APR: 0.32 FKPR: 0.11 FDPR: 0.09 HS%: 38.0 CL%: 11.0 KMax: 23.0 K: 246.0 D: 291.0 A: 117.0 FK: 38.0 FD: 33.0 Rnd: 369,Wasp,Eternal Fire,"sova, skye, viper",117.0,193.4,121.6,0.32,,11.0,291.0,33.0,0.09,38.0,0.11,38.0,246.0,0.85,68.0,23.0,0.67,0.91,369
Player KIMB0 from team OXEN has the following stats: R2.0: 0.91 ACS: 174.8 K:D: 0.9 KAST: 66.0 ADR: 117.9 KPR: 0.64 APR: 0.2 FKPR: 0.08 FDPR: 0.09 HS%: 29.0 CL%: 16.0 KMax: 22.0 K: 290.0 D: 323.0 A: 90.0 FK: 36.0 FD: 41.0 Rnd: 455,KIMB0,OXEN,"cypher, killjoy, viper",90.0,174.8,117.9,0.2,,16.0,323.0,41.0,0.09,36.0,0.08,29.0,290.0,0.9,66.0,22.0,0.64,0.91,455
Player desire from team Tropa do Desire has the following stats: R2.0: 0.91 ACS: 183.4 K:D: 0.85 KAST: 70.0 ADR: 121.6 KPR: 0.64 APR: 0.33 FKPR: 0.07 FDPR: 0.1 HS%: 33.0 CL%: 8.0 KMax: 24.0 K: 150.0 D: 177.0 A: 77.0 FK: 16.0 FD: 23.0 Rnd: 236,desire,Tropa do Desire,"sova, fade, kayo",77.0,183.4,121.6,0.33,,8.0,177.0,23.0,0.1,16.0,0.07,33.0,150.0,0.85,70.0,24.0,0.64,0.91,236
Player Answerz from team 123 has the following stats: R2.0: 0.9 ACS: 185.4 K:D: 0.88 KAST: 66.0 ADR: 123.7 KPR: 0.64 APR: 0.2 FKPR: 0.11 FDPR: 0.09 HS%: 24.0 CL%: 12.0 KMax: 22.0 K: 204.0 D: 232.0 A: 64.0 FK: 34.0 FD: 29.0 Rnd: 319,Answerz,123,"killjoy, cypher, viper",64.0,185.4,123.7,0.2,,12.0,232.0,29.0,0.09,34.0,0.11,24.0,204.0,0.88,66.0,22.0,0.64,0.9,319
Player vina from team JFT has the following stats: R2.0: 0.9 ACS: 181.8 K:D: 0.86 KAST: 71.0 ADR: 118.8 KPR: 0.62 APR: 0.35 FKPR: 0.09 FDPR: 0.09 HS%: 30.0 CL%: 9.0 KMax: 22.0 K: 376.0 D: 435.0 A: 210.0 FK: 52.0 FD: 55.0 Rnd: 605,vina,JFT,"viper, omen, brimstone",210.0,181.8,118.8,0.35,,9.0,435.0,55.0,0.09,52.0,0.09,30.0,376.0,0.86,71.0,22.0,0.62,0.9,605
Player Noia from team Shopify Rebellion has the following stats: R2.0: 0.9 ACS: 184.2 K:D: 0.9 KAST: 69.0 ADR: 124.7 KPR: 0.66 APR: 0.18 FKPR: 0.06 FDPR: 0.08 HS%: 29.0 CL%: 18.0 KMax: 24.0 K: 212.0 D: 235.0 A: 57.0 FK: 20.0 FD: 25.0 Rnd: 323,Noia,Shopify Rebellion,"killjoy, cypher, chamber",57.0,184.2,124.7,0.18,,18.0,235.0,25.0,0.08,20.0,0.06,29.0,212.0,0.9,69.0,24.0,0.66,0.9,323
Player baha from team İstanbul Wildcats has the following stats: R2.0: 0.9 ACS: 192.6 K:D: 0.86 KAST: 68.0 ADR: 131.3 KPR: 0.67 APR: 0.31 FKPR: 0.07 FDPR: 0.1 HS%: 31.0 CL%: 18.0 KMax: 24.0 K: 531.0 D: 620.0 A: 247.0 FK: 58.0 FD: 78.0 Rnd: 794,baha,İstanbul Wildcats,"skye, viper, sova",247.0,192.6,131.3,0.31,,18.0,620.0,78.0,0.1,58.0,0.07,31.0,531.0,0.86,68.0,24.0,0.67,0.9,794
Player ralle from team NoodleSoupWarriors has the following stats: R2.0: 0.9 ACS: 169.5 K:D: 0.79 KAST: 62.0 ADR: 117.9 KPR: 0.6 APR: 0.25 FKPR: 0.04 FDPR: 0.07 HS%: 31.0 CL%: 8.0 KMax: 21.0 K: 242.0 D: 308.0 A: 99.0 FK: 17.0 FD: 29.0 Rnd: 404,ralle,NoodleSoupWarriors,"omen, brimstone, killjoy",99.0,169.5,117.9,0.25,,8.0,308.0,29.0,0.07,17.0,0.04,31.0,242.0,0.79,62.0,21.0,0.6,0.9,404
Player H4te from team GTZ Esports has the following stats: R2.0: 0.9 ACS: 182.6 K:D: 0.87 KAST: 70.0 ADR: 123.5 KPR: 0.65 APR: 0.24 FKPR: 0.06 FDPR: 0.08 HS%: 38.0 CL%: 15.0 KMax: 26.0 K: 242.0 D: 279.0 A: 89.0 FK: 21.0 FD: 28.0 Rnd: 373,H4te,GTZ Esports,"omen, viper, killjoy",89.0,182.6,123.5,0.24,,15.0,279.0,28.0,0.08,21.0,0.06,38.0,242.0,0.87,70.0,26.0,0.65,0.9,373
Player Awkua from team SaD Purple has the following stats: R2.0: 0.9 ACS: 173.8 K:D: 0.86 KAST: 71.0 ADR: 113.5 KPR: 0.6 APR: 0.42 FKPR: 0.06 FDPR: 0.12 HS%: 28.0 CL%: 14.0 KMax: 22.0 K: 194.0 D: 226.0 A: 137.0 FK: 19.0 FD: 39.0 Rnd: 324,Awkua,SaD Purple,"sova, breach, kayo",137.0,173.8,113.5,0.42,,14.0,226.0,39.0,0.12,19.0,0.06,28.0,194.0,0.86,71.0,22.0,0.6,0.9,324
Player KHS from team MORBIDLY OBESE has the following stats: R2.0: 0.9 ACS: 198.9 K:D: 0.92 KAST: 71.0 ADR: 135.3 KPR: 0.7 APR: 0.23 FKPR: 0.14 FDPR: 0.12 HS%: 25.0 CL%: 6.0 KMax: 28.0 K: 506.0 D: 551.0 A: 165.0 FK: 99.0 FD: 87.0 Rnd: 725,KHS,MORBIDLY OBESE,"sova, skye, fade",165.0,198.9,135.3,0.23,,6.0,551.0,87.0,0.12,99.0,0.14,25.0,506.0,0.92,71.0,28.0,0.7,0.9,725
Player litshii from team NOM Esports has the following stats: R2.0: 0.9 ACS: 175.3 K:D: 0.83 KAST: 68.0 ADR: 118.9 KPR: 0.61 APR: 0.36 FKPR: 0.08 FDPR: 0.09 HS%: 24.0 CL%: 16.0 KMax: 20.0 K: 327.0 D: 396.0 A: 197.0 FK: 42.0 FD: 46.0 Rnd: 540,litshii,NOM Esports,"skye, kayo, killjoy",197.0,175.3,118.9,0.36,,16.0,396.0,46.0,0.09,42.0,0.08,24.0,327.0,0.83,68.0,20.0,0.61,0.9,540
Player Blittz from team Team Occupy has the following stats: R2.0: 0.9 ACS: 188.1 K:D: 0.89 KAST: 67.0 ADR: 128.8 KPR: 0.64 APR: 0.17 FKPR: 0.08 FDPR: 0.11 HS%: 31.0 CL%: 18.0 KMax: 19.0 K: 210.0 D: 236.0 A: 57.0 FK: 27.0 FD: 37.0 Rnd: 329,Blittz,Team Occupy,"killjoy, cypher, astra",57.0,188.1,128.8,0.17,,18.0,236.0,37.0,0.11,27.0,0.08,31.0,210.0,0.89,67.0,19.0,0.64,0.9,329
Player trinxty from team Orangutan has the following stats: R2.0: 0.9 ACS: 223.7 K:D: 0.95 KAST: 67.0 ADR: 142.5 KPR: 0.77 APR: 0.16 FKPR: 0.19 FDPR: 0.19 HS%: 27.0 CL%: 2.0 KMax: 30.0 K: 535.0 D: 563.0 A: 111.0 FK: 132.0 FD: 136.0 Rnd: 698,trinxty,Orangutan,"raze, jett, reyna",111.0,223.7,142.5,0.16,,2.0,563.0,136.0,0.19,132.0,0.19,27.0,535.0,0.95,67.0,30.0,0.77,0.9,698
Player Seif from team Carti Esports has the following stats: R2.0: 0.9 ACS: 181.6 K:D: 0.81 KAST: 66.0 ADR: 119.5 KPR: 0.64 APR: 0.31 FKPR: 0.06 FDPR: 0.08 HS%: 30.0 CL%: 8.0 KMax: 18.0 K: 206.0 D: 253.0 A: 102.0 FK: 21.0 FD: 26.0 Rnd: 324,Seif,Carti Esports,"sova, skye, gekko",102.0,181.6,119.5,0.31,,8.0,253.0,26.0,0.08,21.0,0.06,30.0,206.0,0.81,66.0,18.0,0.64,0.9,324
Player satellite from team Ambrosia has the following stats: R2.0: 0.9 ACS: 209.4 K:D: 0.95 KAST: 68.0 ADR: 135.9 KPR: 0.73 APR: 0.17 FKPR: 0.18 FDPR: 0.21 HS%: 23.0 CL%: 22.0 KMax: 26.0 K: 583.0 D: 613.0 A: 133.0 FK: 144.0 FD: 169.0 Rnd: 796,satellite,Ambrosia,"jett, raze, killjoy",133.0,209.4,135.9,0.17,,22.0,613.0,169.0,0.21,144.0,0.18,23.0,583.0,0.95,68.0,26.0,0.73,0.9,796
Player r1zvaN from team ESC Gaming has the following stats: R2.0: 0.9 ACS: 192.8 K:D: 0.86 KAST: 66.0 ADR: 134.8 KPR: 0.68 APR: 0.3 FKPR: 0.08 FDPR: 0.08 HS%: 33.0 CL%: 6.0 KMax: 29.0 K: 248.0 D: 289.0 A: 110.0 FK: 31.0 FD: 29.0 Rnd: 366,r1zvaN,ESC Gaming,"omen, viper, astra",110.0,192.8,134.8,0.3,,6.0,289.0,29.0,0.08,31.0,0.08,33.0,248.0,0.86,66.0,29.0,0.68,0.9,366
Player Zneva from team NOM Esports has the following stats: R2.0: 0.9 ACS: 180.8 K:D: 0.91 KAST: 65.0 ADR: 119.7 KPR: 0.65 APR: 0.18 FKPR: 0.08 FDPR: 0.08 HS%: 26.0 CL%: 6.0 KMax: 24.0 K: 359.0 D: 396.0 A: 99.0 FK: 46.0 FD: 47.0 Rnd: 556,Zneva,NOM Esports,"cypher, killjoy, breach",99.0,180.8,119.7,0.18,,6.0,396.0,47.0,0.08,46.0,0.08,26.0,359.0,0.91,65.0,24.0,0.65,0.9,556
Player samed from team Fenerbahçe Esports has the following stats: R2.0: 0.9 ACS: 212.7 K:D: 0.92 KAST: 65.0 ADR: 139.3 KPR: 0.73 APR: 0.15 FKPR: 0.17 FDPR: 0.2 HS%: 29.0 CL%: 17.0 KMax: 26.0 K: 276.0 D: 300.0 A: 57.0 FK: 64.0 FD: 74.0 Rnd: 376,samed,Fenerbahçe Esports,"raze, jett, phoenix",57.0,212.7,139.3,0.15,,17.0,300.0,74.0,0.2,64.0,0.17,29.0,276.0,0.92,65.0,26.0,0.73,0.9,376
Player Joojina from team Team Liquid Brazil has the following stats: R2.0: 0.9 ACS: 165.2 K:D: 0.82 KAST: 70.0 ADR: 110.4 KPR: 0.57 APR: 0.41 FKPR: 0.08 FDPR: 0.07 HS%: 27.0 CL%: 16.0 KMax: 21.0 K: 164.0 D: 200.0 A: 118.0 FK: 23.0 FD: 21.0 Rnd: 289,Joojina,Team Liquid Brazil,"omen, astra, brimstone",118.0,165.2,110.4,0.41,,16.0,200.0,21.0,0.07,23.0,0.08,27.0,164.0,0.82,70.0,21.0,0.57,0.9,289
Player nero from team NOM Esports has the following stats: R2.0: 0.9 ACS: 170.2 K:D: 0.84 KAST: 68.0 ADR: 115.5 KPR: 0.61 APR: 0.29 FKPR: 0.05 FDPR: 0.08 HS%: 26.0 CL%: 14.0 KMax: 23.0 K: 395.0 D: 469.0 A: 187.0 FK: 31.0 FD: 50.0 Rnd: 648,nero,NOM Esports,"sova, fade, skye",187.0,170.2,115.5,0.29,,14.0,469.0,50.0,0.08,31.0,0.05,26.0,395.0,0.84,68.0,23.0,0.61,0.9,648
Player jotinha from team OXEN has the following stats: R2.0: 0.89 ACS: 175.3 K:D: 0.85 KAST: 69.0 ADR: 113.9 KPR: 0.59 APR: 0.38 FKPR: 0.07 FDPR: 0.11 HS%: 30.0 CL%: 12.0 KMax: 20.0 K: 268.0 D: 316.0 A: 174.0 FK: 31.0 FD: 48.0 Rnd: 455,jotinha,OXEN,"omen, viper, sova",174.0,175.3,113.9,0.38,,12.0,316.0,48.0,0.11,31.0,0.07,30.0,268.0,0.85,69.0,20.0,0.59,0.89,455
Player Repulsive from team JustUs has the following stats: R2.0: 0.89 ACS: 169.1 K:D: 0.76 KAST: 73.0 ADR: 109.6 KPR: 0.55 APR: 0.45 FKPR: 0.07 FDPR: 0.08 HS%: 25.0 CL%: 8.0 KMax: 22.0 K: 359.0 D: 471.0 A: 294.0 FK: 43.0 FD: 49.0 Rnd: 652,Repulsive,JustUs,"omen, viper, brimstone",294.0,169.1,109.6,0.45,,8.0,471.0,49.0,0.08,43.0,0.07,25.0,359.0,0.76,73.0,22.0,0.55,0.89,652
Player snarly from team QoR has the following stats: R2.0: 0.89 ACS: 172.3 K:D: 0.86 KAST: 70.0 ADR: 115.1 KPR: 0.61 APR: 0.36 FKPR: 0.08 FDPR: 0.1 HS%: 32.0 CL%: 21.0 KMax: 24.0 K: 566.0 D: 657.0 A: 331.0 FK: 77.0 FD: 97.0 Rnd: 930,snarly,QoR,"raze, kayo, jett",331.0,172.3,115.1,0.36,,21.0,657.0,97.0,0.1,77.0,0.08,32.0,566.0,0.86,70.0,24.0,0.61,0.89,930
Player Haimerej from team AIM PH has the following stats: R2.0: 0.89 ACS: 173.6 K:D: 0.83 KAST: 68.0 ADR: 115.1 KPR: 0.64 APR: 0.21 FKPR: 0.06 FDPR: 0.08 HS%: 33.0 CL%: 17.0 KMax: 21.0 K: 199.0 D: 241.0 A: 64.0 FK: 20.0 FD: 25.0 Rnd: 312,Haimerej,AIM PH,"fade, sova, killjoy",64.0,173.6,115.1,0.21,,17.0,241.0,25.0,0.08,20.0,0.06,33.0,199.0,0.83,68.0,21.0,0.64,0.89,312
Player isaa from team Team Liquid Brazil has the following stats: R2.0: 0.89 ACS: 171.4 K:D: 0.84 KAST: 68.0 ADR: 119.6 KPR: 0.58 APR: 0.28 FKPR: 0.07 FDPR: 0.06 HS%: 27.0 CL%: 15.0 KMax: 26.0 K: 169.0 D: 201.0 A: 80.0 FK: 21.0 FD: 16.0 Rnd: 289,isaa,Team Liquid Brazil,"jett, viper, killjoy",80.0,171.4,119.6,0.28,,15.0,201.0,16.0,0.06,21.0,0.07,27.0,169.0,0.84,68.0,26.0,0.58,0.89,289
Player gbz from team SAGAZ has the following stats: R2.0: 0.89 ACS: 185.2 K:D: 0.84 KAST: 73.0 ADR: 123.5 KPR: 0.62 APR: 0.34 FKPR: 0.11 FDPR: 0.09 HS%: 29.0 CL%: 9.0 KMax: 24.0 K: 445.0 D: 532.0 A: 244.0 FK: 76.0 FD: 67.0 Rnd: 719,gbz,SAGAZ,"sova, skye, kayo",244.0,185.2,123.5,0.34,,9.0,532.0,67.0,0.09,76.0,0.11,29.0,445.0,0.84,73.0,24.0,0.62,0.89,719
Player Fuzzie from team Cyberking Esports has the following stats: R2.0: 0.89 ACS: 178.3 K:D: 0.78 KAST: 70.0 ADR: 120.8 KPR: 0.6 APR: 0.33 FKPR: 0.1 FDPR: 0.08 HS%: 28.0 CL%: 11.0 KMax: 18.0 K: 151.0 D: 194.0 A: 82.0 FK: 24.0 FD: 21.0 Rnd: 250,Fuzzie,Cyberking Esports,"astra, sova, skye",82.0,178.3,120.8,0.33,,11.0,194.0,21.0,0.08,24.0,0.1,28.0,151.0,0.78,70.0,18.0,0.6,0.89,250
Player Gloomy from team HOWL Esports has the following stats: R2.0: 0.89 ACS: 167.7 K:D: 0.82 KAST: 70.0 ADR: 113.0 KPR: 0.56 APR: 0.33 FKPR: 0.07 FDPR: 0.1 HS%: 20.0 CL%: 13.0 KMax: 21.0 K: 585.0 D: 717.0 A: 344.0 FK: 78.0 FD: 106.0 Rnd: 1045,Gloomy,HOWL Esports,"sova, viper, jett",344.0,167.7,113.0,0.33,,13.0,717.0,106.0,0.1,78.0,0.07,20.0,585.0,0.82,70.0,21.0,0.56,0.89,1045
Player vandals from team Six Karma has the following stats: R2.0: 0.89 ACS: 183.7 K:D: 0.85 KAST: 66.0 ADR: 120.5 KPR: 0.64 APR: 0.33 FKPR: 0.08 FDPR: 0.11 HS%: 32.0 CL%: 16.0 KMax: 27.0 K: 323.0 D: 381.0 A: 165.0 FK: 40.0 FD: 55.0 Rnd: 504,vandals,Six Karma,"omen, harbor, brimstone",165.0,183.7,120.5,0.33,,16.0,381.0,55.0,0.11,40.0,0.08,32.0,323.0,0.85,66.0,27.0,0.64,0.89,504
Player pashapain666 from team Skulls Esports has the following stats: R2.0: 0.89 ACS: 181.5 K:D: 0.81 KAST: 66.0 ADR: 119.6 KPR: 0.64 APR: 0.27 FKPR: 0.08 FDPR: 0.07 HS%: 32.0 CL%: 22.0 KMax: 23.0 K: 137.0 D: 169.0 A: 57.0 FK: 17.0 FD: 14.0 Rnd: 213,pashapain666,Skulls Esports,"omen, viper, astra",57.0,181.5,119.6,0.27,,22.0,169.0,14.0,0.07,17.0,0.08,32.0,137.0,0.81,66.0,23.0,0.64,0.89,213
Player ImNotD7o from team Suicide Squad has the following stats: R2.0: 0.89 ACS: 176.2 K:D: 0.82 KAST: 69.0 ADR: 107.2 KPR: 0.61 APR: 0.34 FKPR: 0.1 FDPR: 0.1 HS%: 13.0 CL%: 17.0 KMax: 21.0 K: 265.0 D: 325.0 A: 147.0 FK: 42.0 FD: 43.0 Rnd: 434,ImNotD7o,Suicide Squad,"omen, harbor, gekko",147.0,176.2,107.2,0.34,,17.0,325.0,43.0,0.1,42.0,0.1,13.0,265.0,0.82,69.0,21.0,0.61,0.89,434
Player ESMONDE from team Kizuna Esports has the following stats: R2.0: 0.89 ACS: 169.4 K:D: 0.8 KAST: 71.0 ADR: 113.8 KPR: 0.57 APR: 0.4 FKPR: 0.05 FDPR: 0.08 HS%: 22.0 CL%: 18.0 KMax: 22.0 K: 341.0 D: 427.0 A: 237.0 FK: 28.0 FD: 45.0 Rnd: 599,ESMONDE,Kizuna Esports,"omen, brimstone, viper",237.0,169.4,113.8,0.4,,18.0,427.0,45.0,0.08,28.0,0.05,22.0,341.0,0.8,71.0,22.0,0.57,0.89,599
Player melo from team Metizport has the following stats: R2.0: 0.89 ACS: 167.8 K:D: 0.83 KAST: 68.0 ADR: 113.9 KPR: 0.58 APR: 0.31 FKPR: 0.04 FDPR: 0.06 HS%: 25.0 CL%: 16.0 KMax: 20.0 K: 292.0 D: 351.0 A: 156.0 FK: 22.0 FD: 29.0 Rnd: 501,melo,Metizport,"sova, fade, gekko",156.0,167.8,113.9,0.31,,16.0,351.0,29.0,0.06,22.0,0.04,25.0,292.0,0.83,68.0,20.0,0.58,0.89,501
Player Waken from team Metizport has the following stats: R2.0: 0.89 ACS: 180.6 K:D: 0.85 KAST: 72.0 ADR: 114.0 KPR: 0.65 APR: 0.34 FKPR: 0.09 FDPR: 0.12 HS%: 31.0 CL%: 20.0 KMax: 23.0 K: 240.0 D: 281.0 A: 126.0 FK: 34.0 FD: 43.0 Rnd: 368,Waken,Metizport,"omen, viper, astra",126.0,180.6,114.0,0.34,,20.0,281.0,43.0,0.12,34.0,0.09,31.0,240.0,0.85,72.0,23.0,0.65,0.89,368
Player Elixllo from team The Ultimates has the following stats: R2.0: 0.89 ACS: 176.9 K:D: 0.84 KAST: 68.0 ADR: 121.1 KPR: 0.6 APR: 0.25 FKPR: 0.07 FDPR: 0.1 HS%: 30.0 CL%: 16.0 KMax: 26.0 K: 658.0 D: 779.0 A: 280.0 FK: 72.0 FD: 105.0 Rnd: 1099,Elixllo,The Ultimates,"viper, cypher, killjoy",280.0,176.9,121.1,0.25,,16.0,779.0,105.0,0.1,72.0,0.07,30.0,658.0,0.84,68.0,26.0,0.6,0.89,1099
Player Limpe from team OnlyFins has the following stats: R2.0: 0.89 ACS: 211.6 K:D: 0.92 KAST: 69.0 ADR: 139.2 KPR: 0.74 APR: 0.17 FKPR: 0.18 FDPR: 0.18 HS%: 19.0 CL%: 8.0 KMax: 27.0 K: 350.0 D: 380.0 A: 81.0 FK: 84.0 FD: 85.0 Rnd: 475,Limpe,OnlyFins,"jett, chamber, raze",81.0,211.6,139.2,0.17,,8.0,380.0,85.0,0.18,84.0,0.18,19.0,350.0,0.92,69.0,27.0,0.74,0.89,475
