agents,games,rounds,rating,acs,k/d,adr,kast,kpr,apr,fkpr,fdpr,kills,deaths,assists,first bloods,first deaths,Player Name,URL
omen,(39) 16%,788,0.97,183.3,0.97,114.3,75%,0.66,0.23,0.07,0.10,517,531,184,55,78,Amilwa,https://www.vlr.gg/player/1249/amilwa?timespan=all
sage,(23) 9%,471,0.94,192.0,1.07,118.3,70%,0.67,0.42,0.08,0.09,314,293,197,39,38,Amilwa,https://www.vlr.gg/player/1249/amilwa?timespan=all
,,,,,,,,,,,,,,,,,Famouz,https://www.vlr.gg/player/2348/famouz?timespan=all
raze,(136) 38%,2846,1.21,269.3,1.28,173.3,75%,0.89,0.25,0.16,0.11,2536,1985,722,442,321,Famouz,https://www.vlr.gg/player/2348/famouz?timespan=all
jett,(121) 34%,2540,1.20,260.1,1.32,164.1,74%,0.91,0.20,0.20,0.16,2306,1752,513,518,399,Famouz,https://www.vlr.gg/player/2348/famouz?timespan=all
sova,(30) 8%,616,1.05,249.1,1.29,155.9,71%,0.84,0.35,0.08,0.06,515,400,218,49,33,Famouz,https://www.vlr.gg/player/2348/famouz?timespan=all
,,,,,,,,,,,,,,,,,vickt0r,https://www.vlr.gg/player/2910/vickt0r?timespan=all
cypher,(37) 21%,743,1.03,193.5,0.94,121.8,73%,0.68,0.24,0.09,0.11,505,536,177,64,81,vickt0r,https://www.vlr.gg/player/2910/vickt0r?timespan=all
sage,(29) 17%,604,0.85,179.4,0.85,107.8,71%,0.62,0.32,0.09,0.12,372,436,196,52,70,vickt0r,https://www.vlr.gg/player/2910/vickt0r?timespan=all
breach,(18) 10%,383,0.84,159.3,0.84,102.6,67%,0.58,0.32,0.07,0.08,221,263,123,25,29,vickt0r,https://www.vlr.gg/player/2910/vickt0r?timespan=all
,,,,,,,,,,,,,,,,,Neprix,https://www.vlr.gg/player/5131/neprix?timespan=all
omen,(80) 40%,1631,0.90,171.2,0.85,111.0,72%,0.60,0.31,0.06,0.07,979,1155,513,96,121,Neprix,https://www.vlr.gg/player/5131/neprix?timespan=all
viper,(68) 34%,1471,0.95,194.2,0.94,127.4,70%,0.67,0.28,0.07,0.08,992,1054,407,97,119,Neprix,https://www.vlr.gg/player/5131/neprix?timespan=all
astra,(27) 13%,566,0.97,180.0,0.93,116.6,71%,0.64,0.30,0.06,0.07,363,392,169,33,40,Neprix,https://www.vlr.gg/player/5131/neprix?timespan=all
,,,,,,,,,,,,,,,,,Kant,https://www.vlr.gg/player/1920/kant?timespan=all
sova,(115) 82%,2273,1.00,196.2,1.05,125.7,75%,0.67,0.34,0.08,0.08,1525,1455,777,189,170,Kant,https://www.vlr.gg/player/1920/kant?timespan=all
jett,(13) 9%,276,,199.8,0.96,115.3,,0.67,0.13,0.18,0.23,186,193,35,49,63,Kant,https://www.vlr.gg/player/1920/kant?timespan=all
breach,(6) 4%,129,1.01,172.5,0.97,102.4,78%,0.60,0.48,0.06,0.06,77,79,62,8,8,Kant,https://www.vlr.gg/player/1920/kant?timespan=all
,,,,,,,,,,,,,,,,,Fizzy,https://www.vlr.gg/player/7660/fizzy?timespan=all
cypher,(123) 34%,2630,1.09,220.3,1.20,143.1,72%,0.79,0.21,0.11,0.09,2076,1736,553,280,232,Fizzy,https://www.vlr.gg/player/7660/fizzy?timespan=all
killjoy,(118) 32%,2406,1.21,230.9,1.35,150.4,76%,0.82,0.19,0.10,0.07,1963,1455,467,241,174,Fizzy,https://www.vlr.gg/player/7660/fizzy?timespan=all
viper,(52) 14%,1142,1.15,230.6,1.27,148.3,74%,0.80,0.26,0.09,0.09,914,718,295,105,101,Fizzy,https://www.vlr.gg/player/7660/fizzy?timespan=all
,,,,,,,,,,,,,,,,,amidib,https://www.vlr.gg/player/2167/amidib?timespan=all
cypher,(123) 59%,2550,1.01,191.4,1.12,121.0,68%,0.70,0.24,0.07,0.07,1788,1595,614,170,190,amidib,https://www.vlr.gg/player/2167/amidib?timespan=all
killjoy,(22) 11%,450,1.04,190.2,1.09,127.9,73%,0.67,0.18,0.06,0.07,301,277,81,27,33,amidib,https://www.vlr.gg/player/2167/amidib?timespan=all
sova,(12) 6%,268,1.19,221.5,1.24,149.8,80%,0.76,0.33,0.10,0.05,205,165,88,27,14,amidib,https://www.vlr.gg/player/2167/amidib?timespan=all
,,,,,,,,,,,,,,,,,Delta,https://www.vlr.gg/player/20878/delta?timespan=all
kayo,(26) 38%,535,1.07,199.0,1.03,125.6,75%,0.69,0.47,0.07,0.07,369,358,254,37,38,Delta,https://www.vlr.gg/player/20878/delta?timespan=all
breach,(13) 19%,284,1.01,182.2,1.06,113.7,73%,0.70,0.24,0.04,0.06,198,187,67,11,17,Delta,https://www.vlr.gg/player/20878/delta?timespan=all
skye,(9) 13%,174,0.76,138.9,0.70,88.8,63%,0.51,0.30,0.06,0.07,89,127,52,11,12,Delta,https://www.vlr.gg/player/20878/delta?timespan=all
,,,,,,,,,,,,,,,,,Capi,https://www.vlr.gg/player/1287/capi?timespan=all
cypher,(21) 29%,459,0.80,185.5,0.92,121.4,66%,0.64,0.21,0.05,0.08,295,322,98,22,38,Capi,https://www.vlr.gg/player/1287/capi?timespan=all
jett,(9) 13%,187,0.47,230.9,1.09,138.8,63%,0.80,0.20,0.20,0.19,150,137,37,37,35,Capi,https://www.vlr.gg/player/1287/capi?timespan=all
killjoy,(7) 10%,156,1.10,204.0,1.15,135.9,76%,0.73,0.22,0.09,0.12,114,99,34,14,18,Capi,https://www.vlr.gg/player/1287/capi?timespan=all
,,,,,,,,,,,,,,,,,paTiTek,https://www.vlr.gg/player/309/patitek?timespan=all
omen,(142) 29%,2933,1.04,212.8,1.13,132.8,76%,0.76,0.26,0.11,0.10,2238,1982,775,325,224,paTiTek,https://www.vlr.gg/player/309/patitek?timespan=all
kayo,(79) 16%,1699,1.07,212.2,1.04,134.6,76%,0.71,0.51,0.10,0.09,1206,1157,870,168,149,paTiTek,https://www.vlr.gg/player/309/patitek?timespan=all
breach,(51) 10%,1060,1.08,206.3,1.10,130.4,76%,0.74,0.33,0.08,0.07,785,713,349,83,72,paTiTek,https://www.vlr.gg/player/309/patitek?timespan=all
,,,,,,,,,,,,,,,,,Feels,https://www.vlr.gg/player/15934/feels?timespan=all
jett,(19) 27%,398,0.97,202.9,0.94,136.3,66%,0.72,0.14,0.18,0.16,288,307,56,70,63,Feels,https://www.vlr.gg/player/15934/feels?timespan=all
raze,(10) 14%,209,0.84,190.0,0.76,134.2,66%,0.59,0.25,0.12,0.13,124,164,53,25,28,Feels,https://www.vlr.gg/player/15934/feels?timespan=all
sage,(10) 14%,189,1.16,214.0,1.22,134.7,72%,0.77,0.38,0.14,0.09,145,119,71,26,17,Feels,https://www.vlr.gg/player/15934/feels?timespan=all
,,,,,,,,,,,,,,,,,intox,https://www.vlr.gg/player/186/intox?timespan=all
sova,(154) 34%,3142,1.10,212.7,1.08,141.8,74%,0.73,0.33,0.07,0.06,2296,2134,1039,210,194,intox,https://www.vlr.gg/player/186/intox?timespan=all
killjoy,(38) 8%,762,1.05,214.7,1.07,138.2,71%,0.74,0.22,0.10,0.09,565,528,170,80,72,intox,https://www.vlr.gg/player/186/intox?timespan=all
reyna,(37) 8%,761,1.38,226.9,1.22,139.4,76%,0.81,0.23,0.12,0.10,619,509,177,89,75,intox,https://www.vlr.gg/player/186/intox?timespan=all
,,,,,,,,,,,,,,,,,POISED,https://www.vlr.gg/player/849/poised?timespan=all
omen,(103) 24%,2093,1.01,216.6,1.10,133.9,75%,0.77,0.25,0.09,0.09,1602,1457,519,184,191,POISED,https://www.vlr.gg/player/849/poised?timespan=all
killjoy,(61) 14%,1255,0.92,188.2,0.93,125.1,70%,0.65,0.18,0.08,0.09,819,884,230,96,112,POISED,https://www.vlr.gg/player/849/poised?timespan=all
cypher,(54) 12%,1101,0.98,194.0,1.04,126.8,73%,0.70,0.21,0.09,0.09,767,739,227,100,94,POISED,https://www.vlr.gg/player/849/poised?timespan=all
,,,,,,,,,,,,,,,,,b0i,https://www.vlr.gg/player/862/b0i?timespan=all
omen,(113) 32%,2355,1.04,194.6,1.05,123.6,75%,0.68,0.26,0.08,0.07,1605,1526,609,189,175,b0i,https://www.vlr.gg/player/862/b0i?timespan=all
astra,(81) 23%,1678,1.06,193.7,1.09,126.0,74%,0.68,0.34,0.07,0.08,1146,1051,578,122,139,b0i,https://www.vlr.gg/player/862/b0i?timespan=all
kayo,(40) 11%,829,0.96,188.4,0.88,123.9,71%,0.62,0.43,0.09,0.12,518,588,360,77,100,b0i,https://www.vlr.gg/player/862/b0i?timespan=all
,,,,,,,,,,,,,,,,,ZE1SH,https://www.vlr.gg/player/302/ze1sh?timespan=all
sage,(9) 24%,166,,187.8,1.04,66.8,,0.67,0.32,0.06,0.00,111,107,53,10,0,ZE1SH,https://www.vlr.gg/player/302/ze1sh?timespan=all
breach,(6) 16%,134,0.62,98.0,0.49,66.8,63%,0.34,0.43,0.04,0.05,45,92,57,5,7,ZE1SH,https://www.vlr.gg/player/302/ze1sh?timespan=all
sova,(6) 16%,124,,113.3,0.58,91.0,,0.40,0.25,0.03,0.06,49,84,31,4,8,ZE1SH,https://www.vlr.gg/player/302/ze1sh?timespan=all
,,,,,,,,,,,,,,,,,invy,https://www.vlr.gg/player/8504/invy?timespan=all
breach,(63) 25%,1314,1.14,208.8,1.12,137.0,76%,0.76,0.44,0.07,0.05,994,884,578,89,61,invy,https://www.vlr.gg/player/8504/invy?timespan=all
kayo,(47) 19%,1018,1.21,227.2,1.18,146.5,77%,0.81,0.51,0.08,0.08,828,702,524,81,79,invy,https://www.vlr.gg/player/8504/invy?timespan=all
sova,(47) 19%,1001,1.25,242.8,1.24,162.0,76%,0.84,0.36,0.07,0.06,839,676,360,69,57,invy,https://www.vlr.gg/player/8504/invy?timespan=all
,,,,,,,,,,,,,,,,,yuran,https://www.vlr.gg/player/29840/yuran?timespan=all
viper,(23) 46%,454,0.93,188.4,0.87,129.7,67%,0.62,0.32,0.08,0.10,281,324,145,38,45,yuran,https://www.vlr.gg/player/29840/yuran?timespan=all
sova,(7) 14%,152,0.91,178.7,0.86,119.8,66%,0.64,0.26,0.07,0.07,97,113,40,11,11,yuran,https://www.vlr.gg/player/29840/yuran?timespan=all
breach,(7) 14%,147,0.82,143.7,0.70,92.9,79%,0.49,0.52,0.05,0.03,72,103,76,7,4,yuran,https://www.vlr.gg/player/29840/yuran?timespan=all
,,,,,,,,,,,,,,,,,ANDROID,https://www.vlr.gg/player/2507/android?timespan=all
phoenix,(91) 25%,1849,1.24,252.7,1.34,159.3,77%,0.88,0.25,0.14,0.09,1628,1215,454,265,174,ANDROID,https://www.vlr.gg/player/2507/android?timespan=all
raze,(74) 20%,1528,1.16,260.1,1.30,166.2,72%,0.89,0.21,0.17,0.12,1366,1054,318,253,189,ANDROID,https://www.vlr.gg/player/2507/android?timespan=all
chamber,(47) 13%,947,1.10,215.0,1.26,141.8,72%,0.79,0.12,0.12,0.10,748,592,109,110,99,ANDROID,https://www.vlr.gg/player/2507/android?timespan=all
,,,,,,,,,,,,,,,,,Nitro,https://www.vlr.gg/player/5549/nitro?timespan=all
omen,(68) 20%,1473,1.04,192.4,0.96,123.2,74%,0.68,0.30,0.08,0.08,1007,1054,436,121,119,Nitro,https://www.vlr.gg/player/5549/nitro?timespan=all
brimstone,(60) 17%,1224,1.04,213.9,1.19,134.0,75%,0.77,0.22,0.07,0.07,937,789,272,85,84,Nitro,https://www.vlr.gg/player/5549/nitro?timespan=all
astra,(55) 16%,1130,0.96,184.2,0.99,121.2,71%,0.67,0.27,0.07,0.07,752,758,302,77,75,Nitro,https://www.vlr.gg/player/5549/nitro?timespan=all
,,,,,,,,,,,,,,,,,flabben,https://www.vlr.gg/player/1609/flabben?timespan=all
omen,(75) 32%,1556,1.09,230.9,1.24,145.4,71%,0.82,0.24,0.13,0.09,1282,1035,370,207,142,flabben,https://www.vlr.gg/player/1609/flabben?timespan=all
astra,(32) 14%,708,1.07,202.6,1.12,134.7,70%,0.73,0.24,0.11,0.09,516,460,170,78,65,flabben,https://www.vlr.gg/player/1609/flabben?timespan=all
brimstone,(31) 13%,612,1.26,234.0,1.38,150.0,79%,0.84,0.28,0.09,0.10,513,372,170,54,57,flabben,https://www.vlr.gg/player/1609/flabben?timespan=all
,,,,,,,,,,,,,,,,,Riza,https://www.vlr.gg/player/7443/riza?timespan=all
sova,(198) 57%,4121,1.07,210.3,1.10,138.0,74%,0.73,0.31,0.08,0.08,3000,2735,1283,340,327,Riza,https://www.vlr.gg/player/7443/riza?timespan=all
breach,(45) 13%,965,0.96,178.4,0.87,114.3,75%,0.62,0.45,0.05,0.09,601,694,434,46,85,Riza,https://www.vlr.gg/player/7443/riza?timespan=all
skye,(33) 9%,663,1.01,182.8,0.98,117.9,76%,0.65,0.44,0.08,0.07,428,437,292,51,44,Riza,https://www.vlr.gg/player/7443/riza?timespan=all
,,,,,,,,,,,,,,,,,trace102k,https://www.vlr.gg/player/1349/trace102k?timespan=all
cypher,(52) 31%,1086,1.02,187.3,1.02,122.4,73%,0.66,0.22,0.07,0.08,712,695,234,73,82,trace102k,https://www.vlr.gg/player/1349/trace102k?timespan=all
killjoy,(43) 26%,948,1.10,216.5,1.13,141.3,73%,0.73,0.24,0.07,0.07,692,615,228,69,70,trace102k,https://www.vlr.gg/player/1349/trace102k?timespan=all
viper,(32) 19%,663,1.11,216.0,1.12,133.6,74%,0.74,0.27,0.08,0.08,490,436,179,53,50,trace102k,https://www.vlr.gg/player/1349/trace102k?timespan=all
,,,,,,,,,,,,,,,,,UdoTan,https://www.vlr.gg/player/4428/udotan?timespan=all
jett,(64) 56%,1340,1.18,254.6,1.13,160.5,72%,0.87,0.18,0.19,0.13,1166,1035,246,220,133,UdoTan,https://www.vlr.gg/player/4428/udotan?timespan=all
raze,(14) 12%,294,1.23,239.4,1.14,171.0,73%,0.82,0.15,0.18,0.14,242,212,45,39,27,UdoTan,https://www.vlr.gg/player/4428/udotan?timespan=all
chamber,(10) 9%,209,1.08,232.3,1.06,160.2,67%,0.82,0.10,0.25,0.13,171,162,21,47,24,UdoTan,https://www.vlr.gg/player/4428/udotan?timespan=all
,,,,,,,,,,,,,,,,,Mixmeha,https://www.vlr.gg/player/1882/mixmeha?timespan=all
breach,(93) 73%,1917,1.02,189.0,1.03,114.9,71%,0.68,0.47,0.06,0.06,1295,1252,895,124,109,Mixmeha,https://www.vlr.gg/player/1882/mixmeha?timespan=all
jett,(15) 12%,311,1.08,219.9,1.04,134.7,65%,0.78,0.15,0.16,0.15,244,234,48,49,46,Mixmeha,https://www.vlr.gg/player/1882/mixmeha?timespan=all
sage,(11) 9%,217,,176.8,0.84,116.2,,0.60,0.33,0.07,0.07,130,154,71,15,16,Mixmeha,https://www.vlr.gg/player/1882/mixmeha?timespan=all
,,,,,,,,,,,,,,,,,dips1,https://www.vlr.gg/player/2290/dips1?timespan=all
cypher,(57) 33%,1176,0.96,196.1,1.01,125.9,69%,0.69,0.24,0.09,0.10,809,803,279,109,123,dips1,https://www.vlr.gg/player/2290/dips1?timespan=all
killjoy,(30) 17%,630,1.04,223.9,1.10,149.7,71%,0.76,0.21,0.10,0.08,479,434,134,66,50,dips1,https://www.vlr.gg/player/2290/dips1?timespan=all
viper,(24) 14%,504,1.14,207.6,1.26,137.5,76%,0.75,0.28,0.06,0.05,379,300,141,32,26,dips1,https://www.vlr.gg/player/2290/dips1?timespan=all
,,,,,,,,,,,,,,,,,KEREME,https://www.vlr.gg/player/3922/kereme?timespan=all
killjoy,(101) 39%,2068,1.09,203.8,1.14,136.7,73%,0.72,0.17,0.08,0.06,1497,1309,346,163,123,KEREME,https://www.vlr.gg/player/3922/kereme?timespan=all
sage,(40) 15%,855,0.98,173.1,0.93,109.5,73%,0.63,0.29,0.05,0.05,541,579,250,42,46,KEREME,https://www.vlr.gg/player/3922/kereme?timespan=all
viper,(35) 13%,706,1.05,204.6,1.06,134.9,70%,0.72,0.25,0.07,0.07,506,477,180,49,51,KEREME,https://www.vlr.gg/player/3922/kereme?timespan=all
,,,,,,,,,,,,,,,,,foreplay,https://www.vlr.gg/player/3969/foreplay?timespan=all
cypher,(51) 31%,1050,0.93,196.5,0.97,121.1,68%,0.68,0.25,0.09,0.10,714,738,261,97,103,foreplay,https://www.vlr.gg/player/3969/foreplay?timespan=all
killjoy,(38) 23%,780,0.97,210.6,1.07,137.4,71%,0.72,0.20,0.10,0.09,559,523,153,79,73,foreplay,https://www.vlr.gg/player/3969/foreplay?timespan=all
astra,(19) 11%,387,1.04,205.6,1.08,128.2,72%,0.73,0.26,0.12,0.11,281,259,101,45,42,foreplay,https://www.vlr.gg/player/3969/foreplay?timespan=all
,,,,,,,,,,,,,,,,,ScrewFace,https://www.vlr.gg/player/3227/screwface?timespan=all
jett,(464) 58%,9632,1.14,246.7,1.21,149.3,71%,0.87,0.16,0.20,0.15,8390,6923,1558,1948,1418,ScrewFace,https://www.vlr.gg/player/3227/screwface?timespan=all
raze,(93) 12%,1884,1.10,257.1,1.10,163.8,72%,0.83,0.26,0.18,0.15,1569,1426,499,333,276,ScrewFace,https://www.vlr.gg/player/3227/screwface?timespan=all
kayo,(35) 4%,738,1.13,214.1,1.10,140.8,75%,0.74,0.48,0.08,0.08,547,498,356,62,62,ScrewFace,https://www.vlr.gg/player/3227/screwface?timespan=all
,,,,,,,,,,,,,,,,,WKN,https://www.vlr.gg/player/1296/wkn?timespan=all
omen,(51) 43%,1045,0.88,168.8,0.93,101.8,61%,0.61,0.24,0.06,0.09,639,687,247,63,96,WKN,https://www.vlr.gg/player/1296/wkn?timespan=all
astra,(27) 23%,585,0.88,167.4,0.82,110.0,71%,0.59,0.31,0.08,0.08,345,420,184,45,44,WKN,https://www.vlr.gg/player/1296/wkn?timespan=all
viper,(16) 13%,331,0.88,177.3,0.83,118.2,68%,0.60,0.27,0.08,0.11,198,240,90,27,37,WKN,https://www.vlr.gg/player/1296/wkn?timespan=all
,,,,,,,,,,,,,,,,,ChurmZ,https://www.vlr.gg/player/466/churmz?timespan=all
sova,(261) 33%,5377,0.99,194.1,0.95,130.2,71%,0.65,0.32,0.07,0.08,3507,3696,1728,401,419,ChurmZ,https://www.vlr.gg/player/466/churmz?timespan=all
cypher,(142) 18%,2972,0.96,183.3,0.95,115.4,71%,0.65,0.24,0.09,0.09,1936,2030,722,261,234,ChurmZ,https://www.vlr.gg/player/466/churmz?timespan=all
breach,(82) 10%,1719,0.86,166.6,0.79,106.3,71%,0.57,0.40,0.06,0.08,976,1230,687,98,137,ChurmZ,https://www.vlr.gg/player/466/churmz?timespan=all
,,,,,,,,,,,,,,,,,pan1K,https://www.vlr.gg/player/3144/pan1k?timespan=all
omen,(20) 20%,412,0.87,180.4,0.83,112.9,75%,0.61,0.36,0.06,0.10,250,303,150,26,41,pan1K,https://www.vlr.gg/player/3144/pan1k?timespan=all
chamber,(17) 17%,346,0.98,224.5,1.03,148.0,65%,0.77,0.20,0.13,0.17,267,259,69,45,60,pan1K,https://www.vlr.gg/player/3144/pan1k?timespan=all
astra,(15) 15%,300,1.08,182.5,1.11,119.0,74%,0.69,0.29,0.08,0.06,207,186,88,25,18,pan1K,https://www.vlr.gg/player/3144/pan1k?timespan=all
,,,,,,,,,,,,,,,,,kiNgg,https://www.vlr.gg/player/8549/kingg?timespan=all
viper,(120) 35%,2515,1.18,221.2,1.25,143.4,77%,0.77,0.34,0.09,0.07,1934,1550,849,231,176,kiNgg,https://www.vlr.gg/player/8549/kingg?timespan=all
raze,(83) 24%,1742,1.18,254.0,1.28,160.2,74%,0.86,0.24,0.16,0.11,1500,1173,410,287,193,kiNgg,https://www.vlr.gg/player/8549/kingg?timespan=all
omen,(34) 10%,729,1.12,194.6,1.15,127.0,79%,0.70,0.45,0.10,0.08,511,445,328,71,56,kiNgg,https://www.vlr.gg/player/8549/kingg?timespan=all
,,,,,,,,,,,,,,,,,HellFull,https://www.vlr.gg/player/2499/hellfull?timespan=all
cypher,(92) 46%,1795,1.00,206.4,1.07,123.7,76%,0.73,0.26,0.10,0.09,1303,1217,458,184,169,HellFull,https://www.vlr.gg/player/2499/hellfull?timespan=all
killjoy,(43) 21%,884,0.93,190.4,0.92,127.9,69%,0.65,0.19,0.07,0.08,577,628,170,64,69,HellFull,https://www.vlr.gg/player/2499/hellfull?timespan=all
sage,(20) 10%,398,1.07,202.9,1.06,119.6,72%,0.70,0.38,0.08,0.10,278,262,150,32,38,HellFull,https://www.vlr.gg/player/2499/hellfull?timespan=all
,,,,,,,,,,,,,,,,,kokuya,https://www.vlr.gg/player/10657/kokuya?timespan=all
killjoy,(23) 26%,500,1.13,209.4,1.05,135.2,74%,0.69,0.24,0.08,0.06,343,328,118,38,29,kokuya,https://www.vlr.gg/player/10657/kokuya?timespan=all
sova,(22) 25%,438,0.91,164.4,0.85,111.9,72%,0.58,0.27,0.04,0.05,252,298,120,18,21,kokuya,https://www.vlr.gg/player/10657/kokuya?timespan=all
fade,(14) 16%,263,1.02,184.2,1.05,119.0,72%,0.67,0.31,0.04,0.03,176,167,81,11,9,kokuya,https://www.vlr.gg/player/10657/kokuya?timespan=all
,,,,,,,,,,,,,,,,,pdr,https://www.vlr.gg/player/13181/pdr?timespan=all
sova,(52) 28%,1082,1.01,192.3,1.00,128.3,73%,0.67,0.28,0.05,0.06,730,731,302,54,60,pdr,https://www.vlr.gg/player/13181/pdr?timespan=all
skye,(37) 20%,766,0.94,188.7,0.98,119.7,72%,0.67,0.33,0.07,0.07,511,521,249,57,54,pdr,https://www.vlr.gg/player/13181/pdr?timespan=all
chamber,(25) 13%,517,0.95,195.4,0.96,125.5,63%,0.69,0.12,0.15,0.13,358,373,64,79,66,pdr,https://www.vlr.gg/player/13181/pdr?timespan=all
,,,,,,,,,,,,,,,,,MaKo,https://www.vlr.gg/player/4462/mako?timespan=all
viper,(118) 31%,2346,1.20,221.7,1.22,144.4,77%,0.74,0.41,0.09,0.07,1746,1429,955,208,166,MaKo,https://www.vlr.gg/player/4462/mako?timespan=all
omen,(101) 27%,2118,1.07,193.7,1.05,125.4,75%,0.68,0.47,0.07,0.07,1430,1363,987,150,146,MaKo,https://www.vlr.gg/player/4462/mako?timespan=all
jett,(57) 15%,1128,1.35,275.3,1.54,163.8,72%,0.98,0.19,0.17,0.11,1109,719,216,197,119,MaKo,https://www.vlr.gg/player/4462/mako?timespan=all
,,,,,,,,,,,,,,,,,akemy,https://www.vlr.gg/player/650/akemy?timespan=all
omen,(60) 42%,1229,1.05,177.0,1.00,112.6,75%,0.62,0.30,0.07,0.07,765,762,367,83,82,akemy,https://www.vlr.gg/player/650/akemy?timespan=all
viper,(26) 18%,521,0.99,189.7,0.98,121.6,71%,0.64,0.28,0.05,0.05,335,343,147,27,27,akemy,https://www.vlr.gg/player/650/akemy?timespan=all
breach,(19) 13%,366,0.30,142.2,0.74,84.8,47%,0.50,0.41,0.06,0.08,184,247,151,20,21,akemy,https://www.vlr.gg/player/650/akemy?timespan=all
,,,,,,,,,,,,,,,,,H1yaA,https://www.vlr.gg/player/1983/h1yaa?timespan=all
sova,(56) 82%,1140,1.02,200.0,1.19,128.0,75%,0.69,0.38,0.06,0.05,788,662,433,66,55,H1yaA,https://www.vlr.gg/player/1983/h1yaa?timespan=all
raze,(5) 7%,102,,218.6,0.84,137.3,,0.71,0.21,0.13,0.13,72,86,21,13,13,H1yaA,https://www.vlr.gg/player/1983/h1yaa?timespan=all
viper,(3) 4%,62,1.02,211.7,1.02,138.9,79%,0.71,0.35,0.15,0.08,44,43,22,9,5,H1yaA,https://www.vlr.gg/player/1983/h1yaa?timespan=all
,,,,,,,,,,,,,,,,,poiz,https://www.vlr.gg/player/6464/poiz?timespan=all
jett,(163) 67%,3339,1.16,242.3,1.28,150.5,73%,0.87,0.16,0.17,0.13,2911,2283,542,558,434,poiz,https://www.vlr.gg/player/6464/poiz?timespan=all
kayo,(16) 7%,334,1.07,219.2,0.97,139.9,72%,0.72,0.54,0.08,0.07,240,247,180,26,24,poiz,https://www.vlr.gg/player/6464/poiz?timespan=all
